TAXON_ID,SCIENTIFIC_NAME,COMMON_NAME,AUTHORITY,PRIMARY_DISCIPLINE,ALL_DISCIPLINE_CODES,ORIGIN,TREATIES,SHORT_NAME,TAXON_LEVEL_CDE,PARENT_TAXON_ID,PARENT_TAXON_LEVEL_CDE,TAXON_TYPE,NVIS_GROWTHFORM,FFG_ACT_STATUS,EPBC_ACT_STATUS,VIC_ADVISORY_STATUS,SCIENTIFIC_NME_SYNONYM,COMMON_NME_SYNONYM,RESTRICTED_FLAG,PRINT_ORDER_NUM,LAST_MOD,EXTRACT_DATE
5025,Favonigobius lateralis,Southern Longfin Goby,"(Macleay, 1881)",Aquatic fauna,[ai][ma][tf][af],,,fav lat,spec,5024,gen,Fish,,,,,Gobius lateralis,"Long-finned Goby, Long Finned Goby",,,20120816,14/10/2016
4948,Gadopsis bispinosus,Two-spined Blackfish,"Sanger, 1986",Aquatic fauna,[af][ai][tf],,,gad bis,spec,4947,gen,Fish,,Rejected,,,"Gadopsis bispinosus bispinosus, Gadopsis marmoratus","Slimy, Twospine Blackfish, Slippery",,,20150729,14/10/2016
4949,Gadopsis marmoratus,River Blackfish,"Richardson, 1848",Aquatic fauna,[tf][ai][af],,,gad mar,spec,4947,gen,Fish,,,,,"Gadopsis gracilis, Gadopsis breviceps, Gadopsis gibbosus, Gadopsis marmoratus marmoratus, Gadopsis fuscus","Freshwater Blackfish, Slimy, Marble Cod, Blackfish, Slippery, Marbled River Cod",,,20150729,14/10/2016
4950,Gadopsis marmoratus (upper Wannon),River Blackfish (upper Wannon R form),"Richardson, 1848",Aquatic fauna,[af][ai][tf],,,,spec,4947,gen,Fish,,,,Critically endangered,"Gadopsis marmoratus (upper Wannon) marmoratus (upper Wannon), Gadopsis marmoratus (upper Wannon), Gadopsis marmoratus (upper Wannon) marmoratus (upper Wannon)",River Blackfish (upper Wannon R form),,,20120816,14/10/2016
528521,Galaxias aequipinnis,East Gippsland Galaxias,"Gunther, 1871",Aquatic fauna,[ai][af],,,galaeq,spec,4691,gen,Fish,,Listed,,Endangered,"Galaxias sp. 4 (Arte), Galaxias sp. 4, Galaxias sp. 17, Galaxias olidus","Arte Galaxias, Mountain Galaxias",rest,,20160912,14/10/2016
528519,Galaxias arcanus,Riffle Galaxias,"Raadik, 2014",Aquatic fauna,[ai][af],,,galarc,spec,4691,gen,Fish,,Listed,,,"Galaxias sp. 2, Galaxias sp. 3, Galaxias sp. 2 (Riffle), Galaxias olidus",Mountain Galaxias,,,20150119,14/10/2016
4694,Galaxias brevipinnis,Climbing Galaxias,"Gunther, 1866",Aquatic fauna,[af][ai][ma][tf],,,gal bre,spec,4691,gen,Fish,,,,,"Galaxias parkeri, Galaxias weedoni, Galaxias atkinsoni, Galaxias brevipinnis brevipinnis, Galaxias nigothoruk, Galaxias coxii, Galaxias affinis, Galaxias (Galaxias) parkeri","Lake Trout, Climbing Galaxias, Cox's Mountain Trout, Broad-finned Galaxias, Mountain Trout, Short-fin Galaxias, Lowland Galaxias, Cox's Mountain Galaxias",,,20150729,14/10/2016
4695,Galaxias fuscus,Barred Galaxias,"Mack, 1936",Aquatic fauna,[tf][af][ai],,,galfus,spec,4691,gen,Fish,,Listed,Endangered,Critically endangered,"Galaxias olidus var. fuscus, Galaxias olidus fuscus, Galaxias olidus","Brown Galaxias, Mountain Galaxias",,,20160912,14/10/2016
528524,Galaxias gunaikurnai,Shaw Galaxias,"Raadik, 2014",Aquatic fauna,[af][ai],,,galgun,spec,4691,gen,Fish,,Listed,,Critically endangered,"Galaxias sp. 14, Galaxias sp. 7 (Shaw), Galaxias sp. 7, Galaxias findlayi, Galaxias olidus",Mountain Galaxias,rest,,20160912,14/10/2016
528525,Galaxias lanceolatus,Tapered Galaxias,"Raadik, 2014",Aquatic fauna,[af][ai],,,gallan,spec,4691,gen,Fish,,Listed,,Critically endangered,"Galaxias sp. 15, Galaxias sp. 8 (Stoney), Galaxias sp. 8, Galaxias olidus","Tapered Galaxias, Mountain Galaxias, Stoney Galaxias",rest,,20160912,14/10/2016
528526,Galaxias longifundus,West Gippsland Galaxias,"Raadik, 2014",Aquatic fauna,[af][ai],,,gallon,spec,4691,gen,Fish,,Listed,,Critically endangered,"Galaxias sp. 13, Galaxias sp. 9, Galaxias olidus, Galaxias sp. 9 (Rintoul)","Rintoul Galaxias, Mountain Galaxias",rest,,20160912,14/10/2016
4696,Galaxias maculatus,Common Galaxias,"(Jenyns, 1842)",Aquatic fauna,[ma][af][ai][tf],,,gal mac,spec,4691,gen,Fish,,,,,"Mesites attenuatus, Galaxias maculatus ignotus, Galaxias delicatulus, Galaxias maculatus maculatus, Galaxias amaenus, Galaxias cylindricus, Galaxias waterhousei, Galaxias nebulosa, Galaxias punctatus, Mesites maculatus, Galaxias parrishi, Galaxias versicolor, Galaxias pseudoscriba, Galaxias obtusus, Galaxias scriba, Galaxias krefftii","Whitebait, Common Jollytail, Jollytail, Eel Gudgeon, Native Trout, Minnow",,,20150729,14/10/2016
528522,Galaxias mcdowalli,McDowall's Galaxias,"Raadik, 2014",Aquatic fauna,[af][ai],,,galmcd,spec,4691,gen,Fish,,Listed,,Critically endangered,"Galaxias sp. 12, Galaxias olidus, Galaxias sp. 5 (Rodger), Galaxias sp. 5","Roger Galaxias, Mountain Galaxias",rest,,20160912,14/10/2016
528523,Galaxias mungadhan,Dargo Galaxias,"Raadik, 2014",Aquatic fauna,[af][ai],,,galmun,spec,4691,gen,Fish,,Listed,,Critically endangered,"Galaxias sp. 16, Galaxias sp. 6, Galaxias sp. 6 (Dargo), Galaxias findlayi, Galaxias olidus",Mountain Galaxias,rest,,20160912,14/10/2016
4697,Galaxias olidus,Mountain Galaxias,"Gunther, 1866",Aquatic fauna,[ai][tf][af],,,galoli,spec,4691,gen,Fish,,,,,"Galaxias olidus olidus, Galaxias schomburgkii, Galaxias form G, Galaxias form H, Galaxias bongbong, Lyragalaxias oconnori, Galaxias kayi, Galaxias sp. 4, Galaxias findlayi, Galaxias oconnori, Galaxias sp. 8, Galaxias sp. 7, Galaxias sp. 6, Galaxias sp. 5, Galaxias findlayi, Galaxias olidus findlayi",Ornate Mountain Galaxias,,,20160912,14/10/2016
528394,Galaxias olidus complex,Mountain Galaxias complex,,Aquatic fauna,[af],,,,spec,4691,gen,Fish,,,,,"Galaxias sp. (olidus-complex), Galaxias olidus complex olidus complex",Galaxias (olidus-complex),,,20160912,14/10/2016
528518,Galaxias oliros,Obscure Galaxias,"Raadik, 2014",Aquatic fauna,[af][ai],,,galolir,spec,4691,gen,Fish,,,,,"Galaxias sp. 4 (in part), Galaxias sp. 1, Galaxias sp. 11, Galaxias olidus, Galaxias sp. 1 (Obscure), Galaxias rostratus, Galaxias sp. 10 ",Mountain Galaxias,,,20150729,14/10/2016
903033,Galaxias ornatus,Ornate Mountain Galaxias,"Castelnau, 1873",Aquatic fauna,[af][ai],,,galorn,spec,4691,gen,Fish,,,,,"Galaxias ornatus var. Yarra, Galaxias olidus, Galaxias sp. 9",Mountain Galaxias,,,20150729,14/10/2016
4692,Galaxias rostratus,Flat-headed Galaxias,"Klunzinger, 1872",Aquatic fauna,[tf][af][ai],,,gal ros,spec,4691,gen,Fish,,Rejected,Critically Endangered,Vulnerable,"Galaxias waitii, Galaxias rostratus, Galaxias rostratus rostratus, Galaxias planiceps","Flatheaded Jollytail, Flat-headed Galaxias, Beaked Minnow, Murray Jollytail, Flatheaded Minnow",,,20160516,14/10/2016
903498,Galaxias sp. 14,'Yalmy' Galaxias,,Aquatic fauna,[ai][tf][fl][af],,,,spec,4691,gen,Fish,,,,,Galaxias olidus,Mountain Galaxias,,,20160912,14/10/2016
903593,Galaxias sp. 15,'Morwell' Galaxias,,Aquatic fauna,[ai][tf][fl][af],,,,spec,4691,gen,Fish,,,,,"Galaxias olidus , Galaxias olidus complex",Mountain Galaxias,,,20160912,14/10/2016
903594,Galaxias sp. 16,'Moroka' Galaxias,,Aquatic fauna,[tf][ai][fl][af],,,,spec,4691,gen,Fish,,,,,"Galaxias olidus complex, Galaxias olidus",Mountain Galaxias,,,20160912,14/10/2016
528520,Galaxias terenasus,Roundsnout Galaxias,"Raadik, 2014",Aquatic fauna,[ai][af][tf],,,galter,spec,4691,gen,Fish,,Listed,,Endangered,"Galaxias sp. 3, Galaxias olidus, Galaxias sp. 3 (Genoa)","Genoa Galaxias, Mountain Galaxias",rest,,20160912,14/10/2016
4693,Galaxias truttaceus,Spotted Galaxias,"Valenciennes, 1846",Aquatic fauna,[ai][af][ma][tf],,,,spec,4691,gen,Fish,,,,,"Galaxias ocellatus, Galaxias (Galaxias) scopus, Galaxias scopus, Galaxias truttaceus, Galaxias truttaceus truttaceus","Trout Minnow, Trout Galaxias, Spotted Mountain Trout, Yarra Trout, Mountain Trout, Trout Galaxias, Native Trout, Spotted Trout Minnow, Spotted Trout, Spotted Minnow, Ocellated Mountain Trout",,,20150731,14/10/2016
4701,Galaxiella pusilla,Dwarf Galaxis,"(Mack, 1936)",Aquatic fauna,[tf][af][ai],,,gal pus,spec,4700,gen,Fish,,Listed,Vulnerable,Endangered,"Brachygalaxias pusillus tasmaniensis, Galaxias pusillus, Galaxiella pusilla pusilla, Brachygalaxias pusillus flindersiensis, Brachygalaxias pusillus","Striped Galaxias, Eastern Dwarf Galaxias, Dwarf Galaxias, Dwarf Minnow, Eastern Little Galaxias",,,20150729,14/10/2016
903034,Galaxiella toourtkoourt,Little Galaxias,"Coleman & Raadik, 2015",Aquatic fauna,[ai][af][tf],,,galtoo,spec,4700,gen,Fish,,,,Vulnerable,"Brachygalaxias pusillus , Galaxias pusillus, Brachygalaxis pusillus pusillus (in part), Galaxiella sp. 1, Galaxiella pusilla","Eastern Little Galaxias, Little Galaxias",,,20150928,14/10/2016
4771,Gambusia holbrooki,Eastern Gambusia,"Girard, 1859",Aquatic fauna,[ai][ma][af][tf],Introduced,,gam hol,spec,4770,gen,Fish,,,,,"Gambusia holbrooki holbrooki, Gambusia affinis","Top Minnow, Dambusia, Gambies, Gambusia, Mosquito-fish, Plague Minnow, Mosquitofish, Mosquito Fish",,,20130916,14/10/2016
4601,Geotria australis,Pouched Lamprey,"Gray, 1851",Aquatic fauna,[tf][ma][ai][af],,,geo aus,spec,4600,gen,Fish,,,,,"Geotria allporti, Yarra singularis, Velasia stenostomus, Neomordacia howittii",,,,20120814,14/10/2016
4914,Gerres subfasciatus,Southern Silverbiddy,"Cuvier, 1830",Aquatic fauna,[ai][ma][af],,,ger sub,spec,4913,gen,Fish,,,,,Gerres ovatus,"Common Silverbiddy, Silver Biddy, Roach, Common Silver Belly, Ovate Silverbiddy",,,20120815,14/10/2016
5050,Gobiomorphus australis,Striped Gudgeon,"(Krefft, 1864)",Aquatic fauna,[af][ma][ai][tf],,,gob aus,spec,5049,gen,Fish,,,,Near threatened,"Eleotris australis, Gobiomorphus australis australis, Gobiomorphus australis",Striped Gudgeon,,,20130404,14/10/2016
5051,Gobiomorphus coxii,Coxs Gudgeon,"(Krefft, 1864)",Aquatic fauna,[af][tf][ma][ai],,,gob cox,spec,5049,gen,Fish,,Listed,,Endangered,"Eleotris coxii, Gobiomorphus coxii coxii, Eleotris richardsonii, Eleotris masterii, Gobiomorphus coxii","Nepean Gudgeon, Cox's Mountain Gudgeon, Cox's Gudgeon, Cox's Gudgeon, Cox Gudgeon, Mulgoa Gudgeon",,,20130404,14/10/2016
5027,Gobiopterus semivestitus,Glassgoby,"(Munro, 1949)",Aquatic fauna,[ai][af][ma],,,gob sem,spec,5026,gen,Fish,,,,,"Gobiopterus semivestitus semivestitus, Paraphya semivestita",,,,20120816,14/10/2016
4707,Gonorynchus greyi,Beaked Salmon,,Aquatic fauna,[tf][af],,,,spec,4706,gen,Fish,,,,,,,,,20100916,14/10/2016
1671,Gramastacus insolitus,Western Swamp Cray,"Riek, 1972",Aquatic fauna,[af][tf][ai],,,gra ins,spec,1670,gen,"Mussels, decopod crustacea",,Listed,,Critically endangered,"Gramastacus insolitus insolitus, Gramastacus gracilis",Western Swamp Crayfish,rest,,20121107,14/10/2016
903054,Gramastacus sp. (North-east VIC),Northern Swamp Cray,,Aquatic fauna,[tf][af],,,,spec,1670,gen,"Mussels, decopod crustacea",,,,,Gramastacus sp. (North-east VIC) sp. (North-east VIC),,,,20120817,14/10/2016
4661,Herklotsichthys castelnaui,Southern Herring,"(Ogilby, 1897)",Aquatic fauna,[af][ai][ma],,,,spec,4660,gen,Fish,,,,,Kowala castelnaui,"Castelnau's Herring, Estuary Herring, Striped Herring, Pilcher, Sprat",,,20120815,14/10/2016
5008,Heteroclinus adelaidae,Adelaide Weedfish,"Castelnau, 1872",Aquatic fauna,[af],,,,spec,5004,gen,Fish,,,,,,,,,20150629,14/10/2016
5009,Heteroclinus macrophthalmus,Large-eye Weedfish,"Hoese, 1976",Aquatic fauna,[af],,,,spec,5004,gen,Fish,,,,,,,,,20150629,14/10/2016
102549,Heteroclinus nasutus,,"(Gunther, 1861)",Aquatic fauna,[af],,,,spec,5004,gen,Fish,,,,,,,,,20100916,14/10/2016
5011,Heteroclinus puellarum,Little Weedfish,,Aquatic fauna,[af],,,,spec,5004,gen,Fish,,,,,,,,,20100916,14/10/2016
5005,Heteroclinus sp.1,Kuiter's Weedfish,,Aquatic fauna,[af],,,,spec,5004,gen,Fish,,,,,,,,,20100916,14/10/2016
5006,Heteroclinus sp.3,Longtail Weedfish,,Aquatic fauna,[af],,,,spec,5004,gen,Fish,,,,,,,,,20100916,14/10/2016
5007,Heteroclinus sp.6,Milwards Weedfish,,Aquatic fauna,[af],,,,spec,5004,gen,Fish,,,,,,,,,20100916,14/10/2016
100921,Heteroclinus whiteleggii,Banded Weedfish,"(Ogilby, 1894)",Aquatic fauna,[af],,,,spec,5004,gen,Fish,,,,,,,,,20150629,14/10/2016
100103,Heteroclinus wilsoni,Wilson's Weedfish,"(lucas, 1891)",Aquatic fauna,[af],,,,spec,5004,gen,Fish,,,,,,,,,20100916,14/10/2016
4616,Hypnos monopterygius,Australian Numbfish,(Shaw & Nodder 1795),Aquatic fauna,[af],,,,spec,4615,gen,Fish,,,,,,,,,20100916,14/10/2016
5053,Hypseleotris compressa,Empire Gudgeon,"(Krefft, 1864)",Aquatic fauna,[tf][ma][ai][af],,,hyp com,spec,5052,gen,Fish,,Listed,,Vulnerable,"Eleotris compressus, Eleotris brevirostris, Eleotris modesta, Eleotris elevata, Eleotris cavifrons, Eleotris devisi, Eleotris longi, Eleotris humilis, Eleotris reticulatus, Eleotris simplex, Eleotris compressus, Hypseleotris compressa","Empire Gudgeon, Carp Gudgeon, Empire Fish, Empire Gudgeon, Northern Carp-Gudgeon",,,20130404,14/10/2016
5056,Hypseleotris klunzingeri,Western Carp Gudgeon,"(Ogilby, 1898)",Aquatic fauna,[tf][ai][af],,,hyp klu,spec,5052,gen,Fish,,,,,"Hypseleotris sp. 1, Hypseleotris sp. 3, Hypseleotris sp. B, Hypseleotris sp. A, Hypseleotris sp. 2","Carp Gudgeon, Midgley's Carp Gudgeon, Murray-Darling Carp Gudgeon, Gudgeon, Lake's Carp Gudgeon",,,20120815,14/10/2016
621,Hyridella glenelgensis,Glenelg Freshwater Mussel,"(Dennant, 1898)",Aquatic fauna,[tf][af][ai],,,hyr gle,spec,617,gen,"Mussels, decopod crustacea",,Listed,Critically Endangered,Critically endangered,"Diplodon (Hyridella) glenelgensis, Unio glenelgensis, Protohyridella glenelgensis",,rest,,20141009,14/10/2016
4788,Kestratherina brevirostris,Shortsnout Hardyhead,"Pavlov, Ivantsoff, Last and Crowley, 1988",Aquatic fauna,[ai][ma][af],,,kes bre,spec,4787,gen,Fish,,,,,Kestratherina brevirostris brevirostris,"Short Pikeheaded Hardyhead, Short-headed Hardyhead, Short-snout Hardyhead",,,20120815,14/10/2016
4789,Kestratherina esox,Pikehead Hardyhead,"(Klunzinger, 1872)",Aquatic fauna,[ma][ai][af],,,kes eso,spec,4787,gen,Fish,,,,,"Kestratherina esox esox, Atherinichthys esox, Atherinichthys picta, Atherinichthys cephalotes, Atherinichthys modesta","Pike-head Hardyhead, Pike-headed Hardyhead",,,20120815,14/10/2016
903039,Leiopotherapon unicolor,Spangled Perch,"(Günther, 1859)",Aquatic fauna,[af][tf][ai],,,lei uni,spec,903038,gen,Fish,,,,,"Therapon unicolor, Therapon idoneus, Therapon truttaceus, Therapon longulus, Datnia brevipinnis, Therapon elphinstonensis","Bobby, Bobby Cod, Jewell Perch, Spangles Grunter",,,20120816,14/10/2016
4997,Lepidoblennius haplodactylus,Eastern Jumping Blenny,,Aquatic fauna,[af],,,,spec,4996,gen,Fish,,,,,Lepidoblennius haplodactylus,Jumping Joey,,,20111207,14/10/2016
4962,Liza argentea,Goldspot Mullet,"(Quoy & Gaimard, 1825)",Aquatic fauna,[ma][af][ai],,,liz arg,spec,4961,gen,Fish,,,,,"Mugil argenteus, Mugil peronii, Mugil ramsayi, Mugil convexsus, Mugil australis, Mugil ferrandi","Goldspot Mullet, Brown-back Mullet, Bull-nose Mullet, Ramsay's Mullet, Tiger Mullet, Wankari, Tygum, Rock Mullet, Gold-gill Mullet, Flattail Mullet, Fantail Mullet",,,20120815,14/10/2016
4868,Maccullochella macquariensis,Trout Cod,"(Cuvier, 1829)",Aquatic fauna,[tf][ai][af],,,mac mac,spec,4867,gen,Fish,,Listed,Endangered,Critically endangered,"Maccullochella macquariensis, Gryptes brisbani, Oligorus gibbiceps, Maccullochella macquariensis macquariensis, Oligorus mitchellii","Trout Cod, Rock Cod, Bluenose Cod (Trout Cod), Blue Nose, Blue Cod, Bluenosed Cod",,,20130404,14/10/2016
4871,Maccullochella peelii,Murray Cod,"(Mitchell, 1838)",Aquatic fauna,[af][ai][tf],,,mac pee,spec,4867,gen,Fish,,Listed,Vulnerable,Vulnerable,"Maccullochella peelii, Maccullochella peelii peelii, Maccullochella peelii peelii, Acerina (Gristes) peelii, Maccullochella peelii peelii","Ponde, Codfish, Pondi, Murray Cod, Murray Cod, Goodoo, Cod",,,20130404,14/10/2016
4873,Macquaria ambigua,Golden Perch,"(Richardson, 1845)",Aquatic fauna,[ai][af][tf],,,mac amb,spec,4872,gen,Fish,,Rejected,,Near threatened,"Datnia ambigua, Dules auratus, Ctenolates macquariensis, Macquaria ambigua ambigua, Macquaria ambigua ambigua, Plectroplites ambiguus, Macquaria ambigua","Callop, Tarki, Freshwater Bream, White Perch, Murray Perch, Yellowfin Perch, Murray Bream, Golden Perch, Perch, Yellowbelly",,,20130404,14/10/2016
4874,Macquaria australasica,Macquarie Perch,"Cuvier, 1830",Aquatic fauna,[ai][tf][af],,,mac aus,spec,4872,gen,Fish,,Listed,Endangered,Endangered,"Dules viverrinus, Murrayia guntheri, Macquaria australasica australasica, Murrayia jenkinsi, Murrayia riverina, Riverina fluviatilis, Murrayia bramoides, Murrayia cyprinoides, Dules christyi, Macquaria australasica australasica, Macquaria australasica","Silvereye, White-eye, Black Perch, Murray Perch, Macca, Black Bream, Macquarie Perch, Bream, Mountain Perch, White Eye Perch, Murray Bream, Goulurn Bream, Macquaries",,,20130404,14/10/2016
4875,Macquaria colonorum,Estuary Perch,"(Günther, 1863)",Aquatic fauna,[ma][tf][ai][af],,,mac col,spec,4872,gen,Fish,,,,,"Lates colonorum, Lates antarcticus, Lates victoriae, Lates curtus, Macquaria colonorum colonorum, Lates ramsayi, Dules novemaculeata alta, Percalates colonorum, Macquaria colonorum colonorum","Brackish Water Perch, Gippsland Perch, Estuarine Perch, Perch",,,20120816,14/10/2016
4774,Melanotaenia fluviatilis,Murray River Rainbowfish,"(Castelnau, 1878)",Aquatic fauna,[af][ai],,,mel fluv,spec,4773,gen,Fish,,Listed,,Vulnerable,"Melanotaenia fluviatilis, Melanotaenia fluviatilis fluviatilis, Melanotaenia fluviatilis, Aristeus fluviatilis, Melanotaenia neglecta","Murray Rainbowfish, Murray River Sunfish, Crimson-spotted Rainbowfish, Pink-eared Rainbowfish, Murray-Darling Rainbowfish, Australian Rainbowfish, Crimson-spotted Jewel-fish, Murray River Rainbowfish, Murray-Darling Sunfish, Pink Ear",,,20130404,14/10/2016
5140,Misc Dry,Dry waterbody,,Aquatic fauna,[af][ai][fl][tf],,,,spec,40008,king,Fish,,,,,,,,,20120816,14/10/2016
528393,Misc No Burrowing Crays,No Burrowing Crays,,Aquatic fauna,[af],,,,spec,40008,king,,,,,,,,,,20120816,14/10/2016
64193,Misc No fish,No fish,,Aquatic fauna,[af][tf],,,,spec,40008,king,Fish,,,,,,,,,20120816,14/10/2016
528392,Misc Water Quality Only,Water Quality Only,,Aquatic fauna,[af],,,,spec,40008,king,,,,,,,,,,20120816,14/10/2016
4725,Misgurnus anguillicaudatus,Oriental Weatherloach,"(Cantor, 1842)",Aquatic fauna,[ai][tf][af],Introduced,,mis ang,spec,4724,gen,Fish,,,,,Misgurnus anguillicaudatus anguillicaudatus,,,,20130917,14/10/2016
5058,Mogurnda adspersa,Southern Purple-spotted Gudgeon,"(Castelnau, 1878)",Aquatic fauna,[af][tf][ai],,,mog ads,spec,5057,gen,Fish,,Listed,,Regionally extinct,"Eleotris adseprsa, Eleotris mimus, Eleotris concolor, Mogurnda adspersa","Chequered Gudgeon, Purple-spotted Gudgeon, Trout Gudgeon, Southern Purple-spotted Gudgeon",,,20130404,14/10/2016
4603,Mordacia mordax,Shorthead Lamprey,"(Richardson, 1846)",Aquatic fauna,[ma][tf][ai][af],,,,spec,4602,gen,Fish,,,,,"Petromyzon mordax, Mordacia mordax mordax","Shorthead Lamprey, Murray Lamprey, Yarra Lamprey",,,20120814,14/10/2016
4604,Mordacia praecox,Non-parasitic Lamprey,"Potter, 1968",Aquatic fauna,[ai][tf][af],,,,spec,4602,gen,Fish,,,,,Mordacia praecox praecox,,,,20120814,14/10/2016
4964,Mugil cephalus,Sea Mullet,"Linnaeus, 1758",Aquatic fauna,[tf][ma][af][ai],,,mug cep,spec,4963,gen,Fish,,,,,"Mugil dobula, Mugil hypselosoma, Mugil oecur, Mugil marginatus, Mugil gelatinosus, Mugil grandis, Mugil muelleri, Mugil marginalis","Bully, Bully Mullet, Flathead Mullet, Poddy Mullet, Sand Mullet, Poddies, Striped Mullet, River Mullet, Mangrove Mullet, Hardgut River Mullet, Hardgut Mullet",,,20120815,14/10/2016
5029,Mugilogobius platynotus,Flatback Mangrovegoby,"(Gunther, 1861)",Aquatic fauna,[ai][af][ma],,,mug pla,spec,5028,gen,Fish,,Listed,,Vulnerable,"Mugilogobius platynotus platynotus, Mugilogobius platynotus, Gobius platynotus, Mugilogobius paludis, Waiteopsis paludis, Ellogobius abascantus","Pale Mangrove Goby, Flatback Mangrove Goby, Mangrove Goby",,,20130404,14/10/2016
4966,Myxus elongatus,Sand Mullet,"Günther, 1861",Aquatic fauna,[ai][ma][af],,,myx elo,spec,4965,gen,Fish,,,,,Mugil crenidens,"Black Spot Mullet, Bulley Mullet, Poddy, Tallegalane",,,20120815,14/10/2016
4884,Nannoperca australis,Southern Pygmy Perch,"Günther, 1861",Aquatic fauna,[ma][tf][af][ai],,,nan aus,spec,528515,gen,Fish,,,,,"Nannoperca riverinae, Paradules leetus, Nannoperca australis findlersi, Microperca tasmaniae, Nannoperca australis australis","Southern Pigmy Perch, Pigmy Perch",,,20150729,14/10/2016
903231,Nannoperca australis (Murray-Darling lineage),Southern Pygmy Perch (Murray-Darling lineage),,Aquatic fauna,[af][ai][tf],,,,spec,528515,gen,Fish,,,,Vulnerable,Nannoperca australis,Southern Pygmy Perch,,,20131112,14/10/2016
4882,Nannoperca obscura,Yarra Pygmy Perch,"(Klunzkinger, 1872)",Aquatic fauna,[tf][af][ai],,,nan obs,spec,528515,gen,Fish,,Listed,Vulnerable,Vulnerable,"Microperca yarrae, Nannoperca obscura obscura, Paradules obscurus, Nannoperca obscura, Edelia obscura","Pygmy Perch, Yarra Pygmy Perch, Yarra Pigmy Perch, Pigmy Perch",,,20150729,14/10/2016
903041,Nannoperca sp. 1,Flinders Pygmy Perch,,Aquatic fauna,[ai][tf][af],,,,spec,528515,gen,Fish,,,,Vulnerable,Nannoperca australis,Southern Pygmy Perch,,,20140905,14/10/2016
4885,Nannoperca variegata,Variegated Pygmy Perch,"Kuiter & Allen, 1985",Aquatic fauna,[af][tf][ai],,,nan var,spec,528515,gen,Fish,,Listed,Vulnerable,Vulnerable,"Nannoperca variegata variegata, Nannoperca variegata, Nannoperca australis, Nannoperca variegata variegata, Nannoperca variegata","Southern Pygmy Perch, Ewens Pygmy Perch, Ewens Pygmy Perch",,,20150807,14/10/2016
100181,Naso unicornis,Bluespine Unicornfish,"(Forsskal, 1775)",Aquatic fauna,[af],,,,spec,2499,gen,Fish,,,,,Acanthuridae unicornis,,,,20150602,14/10/2016
4957,Nemadactylus douglasii,Blue Morwong,,Aquatic fauna,[af],,,,spec,4956,gen,Fish,,,,,Nemadactylus douglasii,Grey Morwong,,,20111206,14/10/2016
4663,Nematalosa erebi,Bony Bream,"(Günther, 1868)",Aquatic fauna,[ai][ma][af],,,nem ere,spec,4662,gen,Fish,,Rejected,,,"Chatoessus erebi, Chatoessus richardsonii, Chatoessus horni, Fluvialosa paracome, Fluvialosa bulleri, Chatoessus elongatus","Pyberry, Melon Fish, Hairback Herring, Leichharddtian Bony Bream, Australian River Gizzard Shad, Tukari, Bony Bream",,,20140218,14/10/2016
4703,Neochanna cleaveri,Australian Mudfish,"(Scott, 1934)",Aquatic fauna,[tf][af][ma][ai],,,,spec,4702,gen,Fish,,Listed,,Critically endangered,"Galaxias cleaveri, Neochanna cleaveri cleaveri, Galaxias (Galaxias) upcheri, Saxilaga (Saxilaga) upcheri","Tasmanian Mudfish, Cleaver's Mud-trout, Eel-gudgeon, Eel Mud-trout, Mud Trout, Tasmanian Mud-trout, Mud Galaxias",,,20120413,14/10/2016
5037,Nesogobius greeni,Twinbar Goby,"Hoese & Larson, 2006",Aquatic fauna,[af],,,,spec,5030,gen,Fish,,,,,,,,,20141008,14/10/2016
5032,Nesogobius hinsbyi,Hinsby's Goby,"(McCulloch & Ogilby, 1919)",Aquatic fauna,[tf][af],,,,spec,5030,gen,Fish,,,,,"Nesogobius hinsbyi, Gobius pictus, Gobius hinsbyi","Orange-spotted Goby, Orange-spotted Goby, Girdled Goby, Orange-spotted Sand-goby, Orangespotted Goby",,,20141008,14/10/2016
5036,Nesogobius maccullochi,Girdled Goby,"Hoese & Larson, 2006",Aquatic fauna,[af][tf],,,,spec,5030,gen,Fish,,,,,Nesogobius sp. 1,,,,20141008,14/10/2016
5035,Nesogobius pulchellus,Sailfin Goby,"(Castelnau, 1872)",Aquatic fauna,[af][tf],,,,spec,5030,gen,Fish,,,,,Gobius pulchelus,Castelnau's Goby,,,20141008,14/10/2016
5033,Nesogobius sp. 1,Opalescent Sandgoby,,Aquatic fauna,[af],,,,spec,5030,gen,Fish,,,,,Nesogobius sp. 6,Pale Sand Goby,,,20141008,14/10/2016
5031,Nesogobius sp. 3,Speckled Sandgoby,,Aquatic fauna,[af],,,,spec,5030,gen,Fish,,,,,Nesogobius sp. 7,Opalescent Sandgoby,,,20141008,14/10/2016
5034,Nesogobius sp. 5,Sicklefin Sandgoby, ,Aquatic fauna,[ma][af][ai],,,,spec,5030,gen,Fish,,,,,,,,,20141008,14/10/2016
100773,Notolabrus inscriptus,,"Richardson, 1948",Aquatic fauna,[af],,,,spec,4974,gen,Fish,,,,,,,,,20100916,14/10/2016
